0.00051184,-0.00014029,-0.0024477,-0.00069137,0.0021952,-0.003352
0.00056666,-0.00015548,-0.002713,-0.00076474,0.0024336,-0.0037163
0.00062504,-0.00017167,-0.0029961,-0.00084275,0.0026881,-0.0041052
0.00068705,-0.00018891,-0.0032975,-0.00092547,0.002959,-0.0045194
0.00075276,-0.0002072,-0.0036175,-0.001013,0.0032468,-0.0049594
0.00082225,-0.00022658,-0.0039566,-0.0011053,0.003552,-0.005426
0.00089556,-0.00024707,-0.0043152,-0.0012026,0.0038748,-0.0059197
0.00097275,-0.00026868,-0.0046938,-0.0013048,0.0042156,-0.0064411
0.0010539,-0.00029144,-0.0050926,-0.0014119,0.0045749,-0.0069908
0.001139,-0.00031537,-0.0055121,-0.0015241,0.0049529,-0.0075692
0.0012281,-0.00034048,-0.0059525,-0.0016413,0.0053499,-0.008177
0.0013213,-0.00036679,-0.0064143,-0.0017635,0.0057664,-0.0088145
0.0014185,-0.00039431,-0.0068976,-0.0018907,0.0062025,-0.0094823
0.0015199,-0.00042307,-0.0074029,-0.002023,0.0066586,-0.010181
0.0016254,-0.00045306,-0.0079302,-0.0021603,0.0071349,-0.01091
0.001735,-0.00048431,-0.00848,-0.0023025,0.0076316,-0.011672
0.0018488,-0.00051683,-0.0090524,-0.0024497,0.0081491,-0.012465
0.0019667,-0.00055062,-0.0096476,-0.0026018,0.0086875,-0.01329
0.0020887,-0.00058569,-0.010266,-0.0027586,0.009247,-0.014148
0.0022149,-0.00062205,-0.010907,-0.0029203,0.0098278,-0.015039
0.0023452,-0.0006597,-0.011572,-0.0030866,0.01043,-0.015963
0.0024796,-0.00069866,-0.01226,-0.0032575,0.011054,-0.01692
0.002618,-0.00073891,-0.012972,-0.0034329,0.0117,-0.017912
0.0027605,-0.00078047,-0.013708,-0.0036127,0.012367,-0.018937
0.0029069,-0.00082332,-0.014467,-0.0037967,0.013057,-0.019996
0.0030573,-0.00086749,-0.01525,-0.0039849,0.013768,-0.021089
0.0032116,-0.00091295,-0.016056,-0.004177,0.014502,-0.022217
0.0033697,-0.0009597,-0.016887,-0.004373,0.015257,-0.023379
0.0035316,-0.0010078,-0.017741,-0.0045727,0.016035,-0.024575
0.0036972,-0.0010571,-0.018619,-0.0047759,0.016835,-0.025806
0.0038664,-0.0011077,-0.019521,-0.0049823,0.017658,-0.027072
0.0040391,-0.0011596,-0.020446,-0.005192,0.018502,-0.028372
0.0042153,-0.0012127,-0.021395,-0.0054045,0.019368,-0.029707
0.0043949,-0.0012671,-0.022367,-0.0056198,0.020257,-0.031076
0.0045777,-0.0013227,-0.023362,-0.0058375,0.021167,-0.03248
0.0047637,-0.0013795,-0.02438,-0.0060575,0.022099,-0.033918
0.0049527,-0.0014375,-0.025421,-0.0062795,0.023053,-0.03539
0.0051446,-0.0014967,-0.026485,-0.0065032,0.024029,-0.036896
0.0053394,-0.0015571,-0.027571,-0.0067284,0.025026,-0.038435
0.0055368,-0.0016186,-0.028679,-0.0069549,0.026044,-0.040009
0.0057368,-0.0016812,-0.029809,-0.0071823,0.027083,-0.041615
0.0059392,-0.001745,-0.030961,-0.0074103,0.028143,-0.043255
0.0061438,-0.0018098,-0.032133,-0.0076386,0.029224,-0.044927
0.0063506,-0.0018756,-0.033327,-0.007867,0.030325,-0.046632
0.0065594,-0.0019425,-0.034541,-0.008095,0.031446,-0.048369
0.0067699,-0.0020104,-0.035775,-0.0083225,0.032587,-0.050137
0.0069821,-0.0020792,-0.037029,-0.0085489,0.033748,-0.051937
0.0071957,-0.002149,-0.038302,-0.008774,0.034927,-0.053767
0.0074107,-0.0022197,-0.039595,-0.0089975,0.036126,-0.055628
0.0076267,-0.0022912,-0.040905,-0.0092189,0.037343,-0.057519
0.0078437,-0.0023636,-0.042233,-0.0094378,0.038578,-0.05944
0.0080615,-0.0024368,-0.043579,-0.009654,0.039831,-0.061389
0.0082798,-0.0025107,-0.044942,-0.0098669,0.041102,-0.063367
0.0084985,-0.0025853,-0.046321,-0.010076,0.042389,-0.065372
0.0087173,-0.0026607,-0.047715,-0.010282,0.043693,-0.067404
0.0089361,-0.0027367,-0.049125,-0.010483,0.045012,-0.069463
0.0091547,-0.0028132,-0.05055,-0.010679,0.046348,-0.071548
0.0093728,-0.0028904,-0.051988,-0.01087,0.047699,-0.073659
0.0095902,-0.002968,-0.05344,-0.011055,0.049064,-0.075793
0.0098068,-0.0030461,-0.054905,-0.011234,0.050443,-0.077952
0.010022,-0.0031247,-0.056381,-0.011406,0.051836,-0.080134
0.010236,-0.0032036,-0.057869,-0.011572,0.053242,-0.082338
0.010449,-0.0032828,-0.059368,-0.011729,0.054661,-0.084563
0.01066,-0.0033624,-0.060877,-0.011879,0.056091,-0.08681
0.010869,-0.0034421,-0.062394,-0.012021,0.057533,-0.089076
0.011075,-0.003522,-0.063921,-0.012154,0.058985,-0.091362
0.011279,-0.0036021,-0.065455,-0.012277,0.060448,-0.093666
0.011481,-0.0036822,-0.066996,-0.01239,0.061921,-0.095987
0.011679,-0.0037624,-0.068543,-0.012493,0.063402,-0.098325
0.011874,-0.0038425,-0.070096,-0.012586,0.064891,-0.10068
0.012066,-0.0039225,-0.071653,-0.012667,0.066389,-0.10305
0.012254,-0.0040023,-0.073214,-0.012736,0.067893,-0.10543
0.012438,-0.004082,-0.074778,-0.012793,0.069403,-0.10782
0.012619,-0.0041614,-0.076344,-0.012837,0.07092,-0.11023
0.012794,-0.0042405,-0.077912,-0.012868,0.072441,-0.11265
0.012965,-0.0043192,-0.07948,-0.012885,0.073966,-0.11508
0.013132,-0.0043975,-0.081047,-0.012888,0.075495,-0.11751
0.013293,-0.0044752,-0.082613,-0.012876,0.077027,-0.11996
0.013449,-0.0045525,-0.084177,-0.012849,0.078561,-0.12241
0.013599,-0.0046291,-0.085738,-0.012806,0.080097,-0.12487
0.013743,-0.004705,-0.087294,-0.012746,0.081633,-0.12733
0.013881,-0.0047802,-0.088846,-0.01267,0.083169,-0.1298
0.014013,-0.0048545,-0.090392,-0.012577,0.084704,-0.13227
0.014139,-0.0049281,-0.091932,-0.012466,0.086237,-0.13474
0.014257,-0.0050006,-0.093464,-0.012337,0.087769,-0.13721
0.014369,-0.0050722,-0.094987,-0.012189,0.089297,-0.13968
0.014474,-0.0051428,-0.096501,-0.012021,0.090821,-0.14215
0.014571,-0.0052122,-0.098004,-0.011834,0.092341,-0.14462
0.01466,-0.0052804,-0.099496,-0.011627,0.093855,-0.14708
0.014741,-0.0053474,-0.10098,-0.011399,0.095364,-0.14954
0.014814,-0.0054131,-0.10244,-0.01115,0.096865,-0.15199
0.014879,-0.0054774,-0.1039,-0.010879,0.098358,-0.15443
0.014936,-0.0055403,-0.10533,-0.010586,0.099844,-0.15687
0.014983,-0.0056017,-0.10675,-0.010271,0.10132,-0.1593
0.015022,-0.0056615,-0.10816,-0.0099324,0.10279,-0.16172
0.015051,-0.0057197,-0.10955,-0.0095705,0.10424,-0.16412
0.015072,-0.0057762,-0.11091,-0.0091848,0.10568,-0.16651
0.015082,-0.005831,-0.11226,-0.0087748,0.10711,-0.16889
0.015083,-0.0058839,-0.11359,-0.0083401,0.10853,-0.17126
0.015074,-0.0059349,-0.1149,-0.0078802,0.10994,-0.17361
0.015055,-0.005984,-0.11618,-0.0073947,0.11133,-0.17594
0.015026,-0.0060312,-0.11744,-0.0068832,0.1127,-0.17825
0.014986,-0.0060762,-0.11868,-0.0063454,0.11406,-0.18055
0.014936,-0.0061191,-0.11989,-0.0057809,0.1154,-0.18282
0.014875,-0.0061598,-0.12108,-0.0051893,0.11672,-0.18508
0.014803,-0.0061983,-0.12223,-0.0045701,0.11803,-0.18731
0.01472,-0.0062345,-0.12337,-0.0039232,0.11931,-0.18951
0.014626,-0.0062683,-0.12447,-0.0032481,0.12058,-0.1917
0.014521,-0.0062997,-0.12554,-0.0025445,0.12182,-0.19386
0.014404,-0.0063286,-0.12659,-0.0018121,0.12305,-0.19599
0.014276,-0.0063549,-0.1276,-0.0010505,0.12425,-0.19809
0.014137,-0.0063787,-0.12858,-0.00025954,0.12543,-0.20016
0.013985,-0.0063998,-0.12953,0.00056112,0.12659,-0.20221
0.013822,-0.0064182,-0.13044,0.0014118,0.12772,-0.20423
0.013647,-0.0064338,-0.13132,0.0022926,0.12882,-0.20621
0.013461,-0.0064466,-0.13217,0.003204,0.12991,-0.20816
0.013262,-0.0064566,-0.13298,0.004146,0.13096,-0.21008
0.013051,-0.0064636,-0.13375,0.005119,0.13199,-0.21196
0.012828,-0.0064677,-0.13449,0.0061231,0.13299,-0.21381
0.012593,-0.0064687,-0.13519,0.0071586,0.13397,-0.21562
0.012346,-0.0064667,-0.13585,0.0082255,0.13491,-0.2174
0.012086,-0.0064615,-0.13647,0.009324,0.13583,-0.21914
0.011815,-0.0064532,-0.13705,0.010454,0.13671,-0.22083
0.011531,-0.0064417,-0.1376,0.011617,0.13757,-0.22249
0.011235,-0.006427,-0.1381,0.012811,0.1384,-0.22411
0.010927,-0.0064089,-0.13856,0.014037,0.13919,-0.22569
0.010607,-0.0063875,-0.13898,0.015296,0.13995,-0.22723
0.010275,-0.0063627,-0.13935,0.016587,0.14068,-0.22873
0.0099303,-0.0063345,-0.13968,0.01791,0.14138,-0.23018
0.009574,-0.0063029,-0.13997,0.019266,0.14205,-0.23159
0.0092057,-0.0062677,-0.14022,0.020654,0.14268,-0.23295
0.0088255,-0.0062291,-0.14042,0.022074,0.14327,-0.23427
0.0084336,-0.0061868,-0.14057,0.023527,0.14383,-0.23554
0.0080299,-0.006141,-0.14068,0.025011,0.14436,-0.23677
0.0076147,-0.0060916,-0.14075,0.026529,0.14485,-0.23795
0.007188,-0.0060385,-0.14077,0.028078,0.14531,-0.23908
0.0067499,-0.0059817,-0.14074,0.029659,0.14573,-0.24016
0.0063007,-0.0059212,-0.14067,0.031273,0.14611,-0.2412
0.0058403,-0.0058569,-0.14054,0.032918,0.14646,-0.24219
0.005369,-0.0057889,-0.14038,0.034595,0.14677,-0.24312
0.004887,-0.0057172,-0.14016,0.036303,0.14704,-0.24401
0.0043943,-0.0056416,-0.1399,0.038043,0.14728,-0.24485
0.0038913,-0.0055622,-0.13958,0.039814,0.14748,-0.24564
0.003378,-0.0054789,-0.13923,0.041616,0.14764,-0.24638
0.0028547,-0.0053918,-0.13882,0.043449,0.14776,-0.24706
0.0023217,-0.0053008,-0.13836,0.045312,0.14784,-0.2477
0.001779,-0.005206,-0.13786,0.047205,0.14789,-0.24828
0.001227,-0.0051072,-0.1373,0.049128,0.14789,-0.24881
0.00066586,-0.0050046,-0.1367,0.05108,0.14786,-0.24929
9.5887e-05,-0.004898,-0.13605,0.053062,0.14779,-0.24972
-0.00048268,-0.0047875,-0.13536,0.055073,0.14768,-0.2501
-0.0010696,-0.0046731,-0.13461,0.057112,0.14753,-0.25042
-0.0016645,-0.0045547,-0.13381,0.059179,0.14735,-0.25069
-0.0022672,-0.0044324,-0.13297,0.061274,0.14712,-0.25091
-0.0028773,-0.0043062,-0.13208,0.063396,0.14686,-0.25108
-0.0034946,-0.004176,-0.13114,0.065545,0.14655,-0.25119
-0.0041187,-0.004042,-0.13015,0.06772,0.14621,-0.25126
-0.0047494,-0.003904,-0.12912,0.069922,0.14583,-0.25127
-0.0053861,-0.003762,-0.12804,0.072148,0.14541,-0.25122
-0.0060288,-0.0036162,-0.12691,0.0744,0.14495,-0.25113
-0.0066768,-0.0034665,-0.12573,0.076675,0.14446,-0.25098
-0.00733,-0.0033129,-0.12451,0.078975,0.14392,-0.25079
-0.007988,-0.0031554,-0.12324,0.081298,0.14335,-0.25054
-0.0086503,-0.0029941,-0.12193,0.083643,0.14274,-0.25024
-0.0093166,-0.0028289,-0.12057,0.086011,0.1421,-0.24989
-0.0099864,-0.0026599,-0.11916,0.0884,0.14141,-0.24949
-0.010659,-0.0024871,-0.11771,0.090809,0.14069,-0.24904
-0.011335,-0.0023105,-0.11622,0.093239,0.13994,-0.24854
-0.012014,-0.0021302,-0.11468,0.095688,0.13914,-0.24799
-0.012694,-0.0019461,-0.11311,0.098156,0.13831,-0.24739
-0.013375,-0.0017583,-0.11148,0.10064,0.13745,-0.24674
-0.014058,-0.0015668,-0.10982,0.10315,0.13655,-0.24604
-0.014741,-0.0013717,-0.10811,0.10567,0.13562,-0.2453
-0.015425,-0.001173,-0.10637,0.1082,0.13465,-0.24451
-0.016108,-0.00097063,-0.10458,0.11075,0.13364,-0.24368
-0.016791,-0.00076475,-0.10276,0.11332,0.13261,-0.2428
-0.017472,-0.00055534,-0.10089,0.1159,0.13154,-0.24187
-0.018152,-0.00034245,-0.09899,0.11849,0.13044,-0.2409
-0.018829,-0.00012612,-0.097051,0.12109,0.12931,-0.23989
-0.019504,9.3615e-05,-0.095075,0.1237,0.12814,-0.23883
-0.020176,0.00031672,-0.093064,0.12633,0.12695,-0.23773
-0.020844,0.00054314,-0.091017,0.12896,0.12572,-0.23659
-0.021508,0.00077284,-0.088937,0.1316,0.12447,-0.23541
-0.022168,0.0010058,-0.086823,0.13425,0.12319,-0.23418
-0.022823,0.0012419,-0.084677,0.13691,0.12188,-0.23292
-0.023471,0.0014812,-0.0825,0.13957,0.12054,-0.23162
-0.024114,0.0017235,-0.080292,0.14224,0.11917,-0.23029
-0.02475,0.0019689,-0.078054,0.14491,0.11778,-0.22891
-0.02538,0.0022173,-0.075788,0.14759,0.11636,-0.2275
-0.026001,0.0024686,-0.073494,0.15026,0.11492,-0.22606
-0.026614,0.0027228,-0.071173,0.15294,0.11345,-0.22458
-0.027219,0.0029798,-0.068827,0.15562,0.11196,-0.22307
-0.027815,0.0032396,-0.066456,0.15829,0.11045,-0.22153
-0.0284,0.0035021,-0.064061,0.16097,0.10891,-0.21996
-0.028976,0.0037673,-0.061644,0.16364,0.10736,-0.21836
-0.029541,0.004035,-0.059205,0.16631,0.10578,-0.21673
-0.030095,0.0043053,-0.056745,0.16897,0.10419,-0.21507
-0.030637,0.0045781,-0.054267,0.17163,0.10257,-0.21338
-0.031166,0.0048533,-0.05177,0.17428,0.10094,-0.21167
-0.031683,0.0051308,-0.049255,0.17692,0.099294,-0.20993
-0.032187,0.0054107,-0.046725,0.17956,0.097629,-0.20818
-0.032676,0.0056927,-0.04418,0.18218,0.09595,-0.2064
-0.033152,0.0059769,-0.041621,0.18479,0.094256,-0.20459
-0.033613,0.0062632,-0.039049,0.18739,0.09255,-0.20277
-0.034058,0.0065516,-0.036466,0.18998,0.09083,-0.20093
-0.034487,0.0068419,-0.033873,0.19256,0.089099,-0.19907
-0.034901,0.0071341,-0.03127,0.19512,0.087358,-0.1972
-0.035297,0.0074281,-0.02866,0.19766,0.085607,-0.19531
-0.035676,0.0077238,-0.026043,0.20019,0.083847,-0.19341
-0.036037,0.0080213,-0.023421,0.20269,0.08208,-0.19149
-0.03638,0.0083204,-0.020795,0.20518,0.080305,-0.18956
-0.036705,0.008621,-0.018165,0.20765,0.078525,-0.18763
-0.03701,0.0089231,-0.015534,0.2101,0.07674,-0.18568
-0.037295,0.0092266,-0.012902,0.21252,0.074951,-0.18373
-0.03756,0.0095314,-0.010271,0.21492,0.073159,-0.18176
-0.037805,0.0098375,-0.0076413,0.2173,0.071365,-0.1798
-0.038029,0.010145,-0.0050151,0.21965,0.06957,-0.17783
-0.038231,0.010453,-0.0023933,0.22198,0.067775,-0.17585
-0.038411,0.010763,0.0002229,0.22428,0.065981,-0.17388
-0.038569,0.011073,0.0028323,0.22655,0.064189,-0.1719
-0.038704,0.011384,0.0054336,0.22879,0.0624,-0.16993
-0.038817,0.011697,0.0080256,0.231,0.060615,-0.16795
-0.038905,0.01201,0.010607,0.23317,0.058834,-0.16598
-0.03897,0.012323,0.013177,0.23532,0.05706,-0.16402
-0.03901,0.012637,0.015734,0.23743,0.055293,-0.16206
-0.039026,0.012952,0.018276,0.23951,0.053533,-0.16011
-0.039017,0.013268,0.020803,0.24155,0.051782,-0.15816
-0.038982,0.013583,0.023314,0.24356,0.050041,-0.15623
-0.038922,0.013899,0.025807,0.24553,0.048311,-0.1543
-0.038836,0.014215,0.02828,0.24746,0.046592,-0.15239
-0.038723,0.014532,0.030734,0.24935,0.044887,-0.15049
-0.038584,0.014848,0.033166,0.2512,0.043194,-0.14861
-0.038418,0.015165,0.035576,0.25302,0.041517,-0.14674
-0.038225,0.015482,0.037962,0.25479,0.039855,-0.14488
-0.038004,0.015798,0.040324,0.25651,0.03821,-0.14305
-0.037755,0.016115,0.042659,0.2582,0.036582,-0.14123
-0.037478,0.016431,0.044968,0.25984,0.034972,-0.13943
-0.037174,0.016747,0.047248,0.26143,0.033382,-0.13765
-0.03684,0.017062,0.049499,0.26298,0.031812,-0.1359
-0.036478,0.017377,0.051719,0.26448,0.030263,-0.13417
-0.036088,0.017692,0.053909,0.26594,0.028736,-0.13246
-0.035668,0.018006,0.056066,0.26734,0.027231,-0.13078
-0.035219,0.018319,0.058189,0.2687,0.025751,-0.12912
-0.034741,0.018632,0.060278,0.27001,0.024295,-0.12749
-0.034233,0.018944,0.062332,0.27127,0.022864,-0.12589
-0.033696,0.019255,0.064349,0.27247,0.02146,-0.12432
-0.033129,0.019566,0.066329,0.27363,0.020083,-0.12278
-0.032532,0.019875,0.06827,0.27473,0.018734,-0.12127
-0.031906,0.020183,0.070172,0.27578,0.017413,-0.11979
-0.031249,0.020491,0.072034,0.27677,0.016122,-0.11834
-0.030563,0.020797,0.073855,0.27771,0.01486,-0.11693
-0.029846,0.021102,0.075634,0.2786,0.01363,-0.11555
-0.0291,0.021406,0.077371,0.27943,0.012432,-0.11421
-0.028323,0.021709,0.079063,0.28021,0.011265,-0.1129
-0.027517,0.022011,0.080712,0.28093,0.010132,-0.11163
-0.02668,0.022311,0.082315,0.28159,0.009033,-0.1104
-0.025814,0.02261,0.083873,0.28219,0.0079681,-0.1092
-0.024918,0.022907,0.085384,0.28274,0.0069382,-0.10805
-0.023992,0.023203,0.086847,0.28323,0.005944,-0.10693
-0.023036,0.023497,0.088263,0.28365,0.0049861,-0.10586
-0.022051,0.023789,0.08963,0.28402,0.0040651,-0.10482
-0.021036,0.024081,0.090948,0.28434,0.0031815,-0.10383
-0.019993,0.02437,0.092216,0.28459,0.002336,-0.10288
-0.01892,0.024658,0.093434,0.28478,0.0015289,-0.10197
-0.017818,0.024943,0.094601,0.28491,0.00076094,-0.10111
-0.016687,0.025228,0.095716,0.28498,3.2501e-05,-0.10028
-0.015527,0.02551,0.096779,0.28499,-0.00065593,-0.099506
-0.01434,0.02579,0.09779,0.28494,-0.0013039,-0.098772
-0.013124,0.026069,0.098749,0.28482,-0.001911,-0.098083
-0.011881,0.026345,0.099654,0.28465,-0.0024768,-0.097439
-0.010609,0.02662,0.10051,0.28441,-0.0030009,-0.09684
-0.0093112,0.026893,0.1013,0.28411,-0.0034829,-0.096287
-0.0079859,0.027163,0.10205,0.28375,-0.0039226,-0.09578
-0.006634,0.027432,0.10273,0.28333,-0.0043195,-0.095319
-0.0052558,0.027699,0.10337,0.28285,-0.0046735,-0.094904
-0.0038517,0.027963,0.10395,0.2823,-0.0049841,-0.094536
-0.0024221,0.028226,0.10447,0.28169,-0.0052513,-0.094214
-0.00096724,0.028486,0.10494,0.28103,-0.0054746,-0.093939
0.00051234,0.028744,0.10535,0.28029,-0.005654,-0.09371
0.0020163,0.029,0.10571,0.2795,-0.0057893,-0.093529
0.0035441,0.029254,0.10601,0.27865,-0.0058802,-0.093394
0.0050954,0.029505,0.10625,0.27773,-0.0059267,-0.093306
0.0066697,0.029755,0.10644,0.27675,-0.0059287,-0.093264
0.0082665,0.030002,0.10658,0.27572,-0.005886,-0.093269
0.0098854,0.030247,0.10665,0.27462,-0.0057986,-0.093321
0.011526,0.030489,0.10668,0.27346,-0.0056664,-0.093419
0.013187,0.03073,0.10664,0.27224,-0.0054894,-0.093563
0.014869,0.030968,0.10655,0.27096,-0.0052677,-0.093752
0.016571,0.031204,0.10641,0.26962,-0.0050013,-0.093988
0.018292,0.031438,0.10621,0.26822,-0.0046902,-0.094269
0.020031,0.031669,0.10595,0.26676,-0.0043344,-0.094594
0.021789,0.031898,0.10564,0.26524,-0.0039342,-0.094965
0.023565,0.032125,0.10528,0.26366,-0.0034896,-0.095379
0.025357,0.03235,0.10486,0.26203,-0.0030007,-0.095838
0.027166,0.032572,0.10439,0.26034,-0.0024678,-0.09634
0.028991,0.032793,0.10387,0.25859,-0.001891,-0.096885
0.03083,0.03301,0.10329,0.25679,-0.0012706,-0.097472
0.032684,0.033226,0.10266,0.25493,-0.00060672,-0.098102
0.034551,0.03344,0.10197,0.25301,0.00010028,-0.098772
0.036432,0.033651,0.10124,0.25104,0.00085014,-0.099484
0.038325,0.03386,0.10045,0.24902,0.0016426,-0.10024
0.040229,0.034067,0.099617,0.24694,0.0024772,-0.10103
0.042144,0.034272,0.098731,0.24481,0.0033537,-0.10186
0.044069,0.034474,0.097795,0.24262,0.0042717,-0.10272
0.046004,0.034675,0.09681,0.24039,0.0052308,-0.10363
0.047947,0.034873,0.095776,0.2381,0.0062305,-0.10457
0.049899,0.035069,0.094695,0.23577,0.0072705,-0.10555
0.051857,0.035264,0.093568,0.23338,0.0083503,-0.10656
0.053822,0.035456,0.092394,0.23095,0.0094694,-0.10761
0.055792,0.035646,0.091174,0.22847,0.010627,-0.10869
0.057767,0.035834,0.08991,0.22594,0.011823,-0.10981
0.059746,0.03602,0.088602,0.22337,0.013057,-0.11095
0.061728,0.036204,0.08725,0.22075,0.014328,-0.11213
0.063712,0.036386,0.085857,0.21808,0.015636,-0.11333
0.065698,0.036567,0.084422,0.21538,0.016979,-0.11457
0.067684,0.036745,0.082946,0.21263,0.018358,-0.11583
0.069671,0.036922,0.081431,0.20984,0.019772,-0.11712
0.071657,0.037097,0.079877,0.207,0.021219,-0.11843
0.07364,0.03727,0.078285,0.20413,0.0227,-0.11977
0.075621,0.037441,0.076657,0.20122,0.024214,-0.12113
0.077599,0.03761,0.074992,0.19827,0.02576,-0.12252
0.079572,0.037778,0.073293,0.19529,0.027337,-0.12392
0.081541,0.037945,0.07156,0.19227,0.028944,-0.12535
0.083503,0.038109,0.069794,0.18921,0.030581,-0.1268
0.085458,0.038272,0.067996,0.18612,0.032247,-0.12826
0.087406,0.038434,0.066167,0.183,0.033942,-0.12974
0.089345,0.038594,0.064309,0.17985,0.035663,-0.13124
0.091275,0.038752,0.062422,0.17666,0.037411,-0.13275
0.093194,0.038909,0.060508,0.17345,0.039185,-0.13427
0.095102,0.039065,0.058568,0.17021,0.040984,-0.1358
0.096998,0.039219,0.056602,0.16694,0.042807,-0.13735
0.098882,0.039372,0.054612,0.16365,0.044653,-0.13891
0.10075,0.039524,0.052599,0.16033,0.046522,-0.14047
0.10261,0.039675,0.050565,0.15698,0.048412,-0.14204
0.10445,0.039824,0.04851,0.15362,0.050322,-0.14362
0.10627,0.039972,0.046436,0.15023,0.052252,-0.1452
0.10808,0.040119,0.044343,0.14682,0.0542,-0.14678
0.10987,0.040265,0.042234,0.14339,0.056167,-0.14837
0.11164,0.04041,0.040109,0.13995,0.05815,-0.14996
0.11339,0.040554,0.037969,0.13649,0.060149,-0.15154
0.11512,0.040697,0.035816,0.13301,0.062162,-0.15313
0.11683,0.040838,0.033651,0.12952,0.06419,-0.15471
0.11851,0.04098,0.031475,0.12601,0.066231,-0.15628
0.12018,0.04112,0.029289,0.1225,0.068284,-0.15785
0.12182,0.041259,0.027096,0.11897,0.070347,-0.15941
0.12343,0.041398,0.024895,0.11543,0.072421,-0.16097
0.12503,0.041536,0.022688,0.11189,0.074504,-0.16251
0.12659,0.041673,0.020476,0.10834,0.076595,-0.16404
0.12813,0.041809,0.018261,0.10478,0.078693,-0.16556
0.12964,0.041945,0.016045,0.10122,0.080797,-0.16707
0.13112,0.042081,0.013827,0.09765,0.082906,-0.16856
0.13258,0.042215,0.011609,0.094082,0.085019,-0.17004
0.134,0.04235,0.0093933,0.090512,0.087135,-0.17149
0.1354,0.042484,0.0071803,0.086943,0.089253,-0.17293
0.13676,0.042617,0.0049713,0.083374,0.091372,-0.17435
0.13809,0.04275,0.0027677,0.079809,0.093492,-0.17575
0.13939,0.042882,0.00057057,0.076247,0.09561,-0.17712
0.14066,0.043015,-0.0016188,0.07269,0.097727,-0.17847
0.14189,0.043146,-0.0037992,0.069139,0.09984,-0.1798
0.14309,0.043278,-0.0059695,0.065595,0.10195,-0.1811
0.14426,0.043409,-0.0081284,0.06206,0.10405,-0.18237
0.14539,0.04354,-0.010275,0.058534,0.10615,-0.18361
0.14648,0.043671,-0.012408,0.055019,0.10824,-0.18482
0.14753,0.043802,-0.014525,0.051516,0.11033,-0.18601
0.14855,0.043933,-0.016627,0.048025,0.1124,-0.18716
0.14954,0.044063,-0.018712,0.044549,0.11447,-0.18827
0.15048,0.044193,-0.020778,0.041089,0.11652,-0.18936
0.15138,0.044324,-0.022825,0.037644,0.11857,-0.1904
0.15225,0.044454,-0.024851,0.034217,0.1206,-0.19142
0.15307,0.044584,-0.026856,0.030809,0.12261,-0.19239
0.15386,0.044714,-0.028838,0.02742,0.12461,-0.19332
0.1546,0.044844,-0.030797,0.024052,0.1266,-0.19422
0.15531,0.044975,-0.03273,0.020706,0.12857,-0.19507
0.15597,0.045105,-0.034638,0.017382,0.13052,-0.19589
